"REXP"
"2014-11-11";465.2098
"2014-11-12";465.6904
"2014-11-13";466.3366
"2014-11-14";467.5534
"2014-11-17";466.7047
"2014-11-18";467.1316
"2014-11-19";466.0242
"2014-11-20";466.4206
"2014-11-21";466.1486
"2014-11-24";466.2075
"2014-11-25";466.2704
"2014-11-26";466.7156
"2014-11-27";468.333
"2014-11-28";467.1902
"2014-12-01";466.9389
"2014-12-02";466.4076
"2014-12-03";466.5003
"2014-12-04";466.6034
"2014-12-05";466.4438
"2014-12-08";467.2424
"2014-12-09";467.5765
"2014-12-10";467.9163
"2014-12-11";469.7066
"2014-12-12";469.9721
"2014-12-15";470.8712
"2014-12-16";470.5382
"2014-12-17";470.7959
"2014-12-18";470.7974
"2014-12-19";470.2885
"2014-12-22";471.2632
"2014-12-23";470.9044
"2014-12-29";471.216
"2014-12-30";471.8218
"2015-01-02";472.441
"2015-01-05";472.1535
"2015-01-06";472.4732
"2015-01-07";472.6125
"2015-01-08";472.1713
"2015-01-09";472.1264
"2015-01-12";472.0284
"2015-01-13";472.5541
"2015-01-14";472.7373
"2015-01-15";473.296
"2015-01-16";473.9528
"2015-01-19";472.317
"2015-01-20";473.9722
"2015-01-21";473.0766
"2015-01-22";472.6081
"2015-01-23";474.8556
"2015-01-26";475.2042
"2015-01-27";472.5702
"2015-01-28";473.0168
"2015-01-29";473.2088
"2015-01-30";473.2135
"2015-02-02";473.7909
"2015-02-03";473.6134
"2015-02-04";473.4789
"2015-02-05";473.3962
"2015-02-06";473.5094
"2015-02-09";473.8696
"2015-02-10";473.493
"2015-02-11";473.2862
"2015-02-12";473.5897
"2015-02-13";473.9345
"2015-02-16";474.2214
"2015-02-17";474.3695
"2015-02-18";474.2389
"2015-02-19";473.5038
"2015-02-20";473.7583
"2015-02-23";475.5157
"2015-02-24";473.1598
"2015-02-25";474.2675
"2015-02-26";474.5239
"2015-02-27";473.85
"2015-03-02";473.9194
"2015-03-03";473.6092
"2015-03-04";473.3882
"2015-03-05";472.8407
"2015-03-06";473.4793
"2015-03-09";473.2216
"2015-03-10";474.4047
"2015-03-11";474.9695
"2015-03-12";475.3615
"2015-03-13";474.8856
"2015-03-16";474.2607
"2015-03-17";473.758
"2015-03-18";474.2048
"2015-03-19";475.4973
"2015-03-20";475.5977
"2015-03-23";475.5146
"2015-03-24";474.8358
"2015-03-25";476.8255
"2015-03-26";474.7751
"2015-03-27";474.9177
"2015-03-30";475.5579
"2015-03-31";475.1415
"2015-04-01";475.6608
"2015-04-02";475.5765
"2015-04-07";475.4875
"2015-04-08";476.0529
"2015-04-09";476.3173
"2015-04-10";476.2938
"2015-04-13";476.0891
"2015-04-14";476.5646
"2015-04-15";476.4993
"2015-04-16";477.1529
"2015-04-17";477.5584
"2015-04-20";477.384
"2015-04-21";477.5404
"2015-04-22";476.8611
"2015-04-23";475.9444
"2015-04-24";475.7648
"2015-04-27";475.9229
"2015-04-28";476.8003
"2015-04-29";474.9724
"2015-04-30";472.9855
"2015-05-04";472.3481
"2015-05-05";471.6554
"2015-05-06";470.2116
"2015-05-07";467.8885
"2015-05-08";469.3178
"2015-05-11";469.1625
"2015-05-12";468.9612
"2015-05-13";468.2209
"2015-05-14";466.8913
"2015-05-15";468.0132
"2015-05-18";468.2785
"2015-05-19";470.0818
"2015-05-20";469.1684
"2015-05-21";468.3471
"2015-05-22";470.7719
"2015-05-26";469.8942
"2015-05-27";471.7269
"2015-05-28";470.0516
"2015-05-29";472.2667
"2015-06-01";472.5552
"2015-06-02";470.8006
"2015-06-03";469.413
"2015-06-04";465.5136
"2015-06-05";466.7182
"2015-06-08";466.7268
"2015-06-09";466.4835
"2015-06-10";464.3215
"2015-06-11";464.6291
"2015-06-12";466.021
"2015-06-15";467.5226
"2015-06-16";468.2732
"2015-06-17";467.8508
"2015-06-18";469.5879
"2015-06-19";468.466
"2015-06-22";467.8448
"2015-06-23";466.9825
"2015-06-24";467.2073
"2015-06-25";467.3785
"2015-06-26";467.2683
"2015-06-29";468.5107
"2015-06-30";468.5798
"2015-07-01";468.6842
"2015-07-02";468.346
"2015-07-03";469.2697
"2015-07-06";470.3474
"2015-07-07";470.4048
"2015-07-08";471.3021
"2015-07-09";470.4349
"2015-07-10";468.5594
"2015-07-13";467.1328
"2015-07-14";467.8573
"2015-07-15";468.5442
"2015-07-16";468.9237
"2015-07-17";469.5553
"2015-07-20";470.1006
"2015-07-21";470.4044
"2015-07-22";469.7639
"2015-07-23";470.7407
"2015-07-24";470.6975
"2015-07-27";471.4549
"2015-07-28";470.8244
"2015-07-29";471.0906
"2015-07-30";471.3319
"2015-07-31";471.7992
"2015-08-03";471.6879
"2015-08-04";472.5189
"2015-08-05";469.8011
"2015-08-06";468.8903
"2015-08-07";469.142
"2015-08-10";472.206
"2015-08-11";472.7201
"2015-08-12";473.5973
"2015-08-13";473.7258
"2015-08-14";473.6182
"2015-08-17";473.5892
"2015-08-18";473.6449
"2015-08-19";473.5231
"2015-08-20";472.2948
"2015-08-21";472.8124
"2015-08-24";472.8205
"2015-08-25";471.5429
"2015-08-26";472.494
"2015-08-27";470.5938
"2015-08-28";470.3723
"2015-08-31";472.0031
"2015-09-01";470.6193
"2015-09-02";469.1798
"2015-09-03";468.9916
"2015-09-04";470.5433
"2015-09-07";471.3042
"2015-09-08";471.0898
"2015-09-09";471.008
"2015-09-10";471.0609
"2015-09-11";472.7946
"2015-09-14";473.3637
"2015-09-15";471.4264
"2015-09-16";469.9594
"2015-09-17";471.1134
"2015-09-18";472.3662
